"","From","eID","Date","Subject","to","month","day","year"
"7741","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Adra.Nubarron@gastech.com.kronos","1","7","2014 10:35"
"7742","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Marin.Onda@gastech.com.kronos","1","7","2014 10:35"
"7743","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Kare.Orilla@gastech.com.kronos","1","7","2014 10:35"
"7744","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Elsa.Orilla@gastech.com.kronos","1","7","2014 10:35"
"7745","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Brand.Tempestad@gastech.com.kronos","1","7","2014 10:35"
"7746","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Ingrid.Barranco@gastech.com.kronos","1","7","2014 10:35"
"7747","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Ada.Campo-Corrente@gastech.com.kronos","1","7","2014 10:35"
"7748","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Sten.Sanjorge Jr.@gastech.com.kronos","1","7","2014 10:35"
"7749","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Orhan.Strum@gastech.com.kronos","1","7","2014 10:35"
"7750","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Willem.Vasco-Pais@gastech.com.kronos","1","7","2014 10:35"
"7751","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Bertrand.Ovan@gastech.com.kronos","1","7","2014 10:35"
"7752","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Albina.Hafon@gastech.com.kronos","1","7","2014 10:35"
"7753","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Benito.Hawelon@gastech.com.kronos","1","7","2014 10:35"
"7754","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Claudio.Hawelon@gastech.com.kronos","1","7","2014 10:35"
"7755","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Henk.Mies@gastech.com.kronos","1","7","2014 10:35"
"7756","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Valeria.Morlun@gastech.com.kronos","1","7","2014 10:35"
"7757","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Adan.Morlun@gastech.com.kronos","1","7","2014 10:35"
"7758","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Cecilia.Morluniau@gastech.com.kronos","1","7","2014 10:35"
"7759","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Irene.Nant@gastech.com.kronos","1","7","2014 10:35"
"7760","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Dylan.Scozzese@gastech.com.kronos","1","7","2014 10:35"
"7761","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Lucas.Alcazar@gastech.com.kronos","1","7","2014 10:35"
"7762","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Isak.Baza@gastech.com.kronos","1","7","2014 10:35"
"7763","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Linnea.Bergen@gastech.com.kronos","1","7","2014 10:35"
"7764","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Nils.Calixto@gastech.com.kronos","1","7","2014 10:35"
"7765","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Sven.Flecha@gastech.com.kronos","1","7","2014 10:35"
"7766","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Hideki.Cocinaro@gastech.com.kronos","1","7","2014 10:35"
"7767","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Inga.Ferro@gastech.com.kronos","1","7","2014 10:35"
"7768","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Loreto.Bodrogi@gastech.com.kronos","1","7","2014 10:35"
"7769","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Isia.Vann@gastech.com.kronos","1","7","2014 10:35"
"7770","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Stenig.Fusil@gastech.com.kronos","1","7","2014 10:35"
"7771","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Hennie.Osvaldo@gastech.com.kronos","1","7","2014 10:35"
"7772","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Kanon.Herrero@gastech.com.kronos","1","7","2014 10:35"
"7773","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Varja.Lagos@gastech.com.kronos","1","7","2014 10:35"
"7774","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Minke.Mies@gastech.com.kronos","1","7","2014 10:35"
"7775","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Felix.Resumir@gastech.com.kronos","1","7","2014 10:35"
"7776","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Edvard.Vann@gastech.com.kronos","1","7","2014 10:35"
"7777","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Emile.Arpa@gastech.com.kronos","1","7","2014 10:35"
"7778","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Varro.Awelon@gastech.com.kronos","1","7","2014 10:35"
"7779","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Mat.Bramar@gastech.com.kronos","1","7","2014 10:35"
"7780","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Dante.Coginian@gastech.com.kronos","1","7","2014 10:35"
"7781","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Carla.Forluniau@gastech.com.kronos","1","7","2014 10:35"
"7782","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Linda.Lagos@gastech.com.kronos","1","7","2014 10:35"
"7783","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Cornelia.Lais@gastech.com.kronos","1","7","2014 10:35"
"7784","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Ruscella.Mies.Haber@gastech.com.kronos","1","7","2014 10:35"
"7785","Ruscella.Mies.Haber@gastech.com.kronos",108,"1/7/2014 10:35","Daily morning announcements","Anda.Ribera@gastech.com.kronos","1","7","2014 10:35"
"7786","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Mat.Bramar@gastech.com.kronos","1","17","2014 14:12"
"7787","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Anda.Ribera@gastech.com.kronos","1","17","2014 14:12"
"7788","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Rachel.Pantanal@gastech.com.kronos","1","17","2014 14:12"
"7789","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Linda.Lagos@gastech.com.kronos","1","17","2014 14:12"
"7790","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Ruscella.Mies.Haber@gastech.com.kronos","1","17","2014 14:12"
"7791","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Carla.Forluniau@gastech.com.kronos","1","17","2014 14:12"
"7792","Ruscella.Mies.Haber@gastech.com.kronos",1098,"1/17/2014 14:12","RE: Babysitting recommendations","Cornelia.Lais@gastech.com.kronos","1","17","2014 14:12"
"7793","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Rachel.Pantanal@gastech.com.kronos","1","17","2014 14:46"
"7794","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Lars.Azada@gastech.com.kronos","1","17","2014 14:46"
"7795","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Felix.Balas@gastech.com.kronos","1","17","2014 14:46"
"7796","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Isande.Borrasca@gastech.com.kronos","1","17","2014 14:46"
"7797","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Axel.Calzas@gastech.com.kronos","1","17","2014 14:46"
"7798","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Gustav.Cazar@gastech.com.kronos","1","17","2014 14:46"
"7799","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Lidelse.Dedos@gastech.com.kronos","1","17","2014 14:46"
"7800","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Birgitta.Frente@gastech.com.kronos","1","17","2014 14:46"
"7801","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Vira.Frente@gastech.com.kronos","1","17","2014 14:46"
"7802","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Adra.Nubarron@gastech.com.kronos","1","17","2014 14:46"
"7803","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Marin.Onda@gastech.com.kronos","1","17","2014 14:46"
"7804","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Kare.Orilla@gastech.com.kronos","1","17","2014 14:46"
"7805","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Elsa.Orilla@gastech.com.kronos","1","17","2014 14:46"
"7806","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Brand.Tempestad@gastech.com.kronos","1","17","2014 14:46"
"7807","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Ingrid.Barranco@gastech.com.kronos","1","17","2014 14:46"
"7808","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Ada.Campo-Corrente@gastech.com.kronos","1","17","2014 14:46"
"7809","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Sten.Sanjorge Jr.@gastech.com.kronos","1","17","2014 14:46"
"7810","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Orhan.Strum@gastech.com.kronos","1","17","2014 14:46"
"7811","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Willem.Vasco-Pais@gastech.com.kronos","1","17","2014 14:46"
"7812","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Bertrand.Ovan@gastech.com.kronos","1","17","2014 14:46"
"7813","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Albina.Hafon@gastech.com.kronos","1","17","2014 14:46"
"7814","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Benito.Hawelon@gastech.com.kronos","1","17","2014 14:46"
"7815","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Claudio.Hawelon@gastech.com.kronos","1","17","2014 14:46"
"7816","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Henk.Mies@gastech.com.kronos","1","17","2014 14:46"
"7817","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Valeria.Morlun@gastech.com.kronos","1","17","2014 14:46"
"7818","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Adan.Morlun@gastech.com.kronos","1","17","2014 14:46"
"7819","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Cecilia.Morluniau@gastech.com.kronos","1","17","2014 14:46"
"7820","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Irene.Nant@gastech.com.kronos","1","17","2014 14:46"
"7821","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Dylan.Scozzese@gastech.com.kronos","1","17","2014 14:46"
"7822","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Lucas.Alcazar@gastech.com.kronos","1","17","2014 14:46"
"7823","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Isak.Baza@gastech.com.kronos","1","17","2014 14:46"
"7824","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Linnea.Bergen@gastech.com.kronos","1","17","2014 14:46"
"7825","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Nils.Calixto@gastech.com.kronos","1","17","2014 14:46"
"7826","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Sven.Flecha@gastech.com.kronos","1","17","2014 14:46"
"7827","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Hideki.Cocinaro@gastech.com.kronos","1","17","2014 14:46"
"7828","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Inga.Ferro@gastech.com.kronos","1","17","2014 14:46"
"7829","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Loreto.Bodrogi@gastech.com.kronos","1","17","2014 14:46"
"7830","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Isia.Vann@gastech.com.kronos","1","17","2014 14:46"
"7831","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Stenig.Fusil@gastech.com.kronos","1","17","2014 14:46"
"7832","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Hennie.Osvaldo@gastech.com.kronos","1","17","2014 14:46"
"7833","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Kanon.Herrero@gastech.com.kronos","1","17","2014 14:46"
"7834","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Varja.Lagos@gastech.com.kronos","1","17","2014 14:46"
"7835","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Minke.Mies@gastech.com.kronos","1","17","2014 14:46"
"7836","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Felix.Resumir@gastech.com.kronos","1","17","2014 14:46"
"7837","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Edvard.Vann@gastech.com.kronos","1","17","2014 14:46"
"7838","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Emile.Arpa@gastech.com.kronos","1","17","2014 14:46"
"7839","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Varro.Awelon@gastech.com.kronos","1","17","2014 14:46"
"7840","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Mat.Bramar@gastech.com.kronos","1","17","2014 14:46"
"7841","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Dante.Coginian@gastech.com.kronos","1","17","2014 14:46"
"7842","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Carla.Forluniau@gastech.com.kronos","1","17","2014 14:46"
"7843","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Linda.Lagos@gastech.com.kronos","1","17","2014 14:46"
"7844","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Cornelia.Lais@gastech.com.kronos","1","17","2014 14:46"
"7845","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Ruscella.Mies.Haber@gastech.com.kronos","1","17","2014 14:46"
"7846","Ruscella.Mies.Haber@gastech.com.kronos",1103,"1/17/2014 14:46","Good morning, GasTech!","Anda.Ribera@gastech.com.kronos","1","17","2014 14:46"
"7847","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Mat.Bramar@gastech.com.kronos","1","17","2014 15:31"
"7848","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Anda.Ribera@gastech.com.kronos","1","17","2014 15:31"
"7849","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Rachel.Pantanal@gastech.com.kronos","1","17","2014 15:31"
"7850","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Linda.Lagos@gastech.com.kronos","1","17","2014 15:31"
"7851","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Ruscella.Mies.Haber@gastech.com.kronos","1","17","2014 15:31"
"7852","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Carla.Forluniau@gastech.com.kronos","1","17","2014 15:31"
"7853","Ruscella.Mies.Haber@gastech.com.kronos",1117,"1/17/2014 15:31","Does anyone have ...","Cornelia.Lais@gastech.com.kronos","1","17","2014 15:31"
"7854","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Mat.Bramar@gastech.com.kronos","1","17","2014 18:27"
"7855","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Anda.Ribera@gastech.com.kronos","1","17","2014 18:27"
"7856","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Rachel.Pantanal@gastech.com.kronos","1","17","2014 18:27"
"7857","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Linda.Lagos@gastech.com.kronos","1","17","2014 18:27"
"7858","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Ruscella.Mies.Haber@gastech.com.kronos","1","17","2014 18:27"
"7859","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Carla.Forluniau@gastech.com.kronos","1","17","2014 18:27"
"7860","Ruscella.Mies.Haber@gastech.com.kronos",1153,"1/17/2014 18:27","RE: Does anyone have ...","Cornelia.Lais@gastech.com.kronos","1","17","2014 18:27"
"7861","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Mat.Bramar@gastech.com.kronos","1","7","2014 17:19"
"7862","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Anda.Ribera@gastech.com.kronos","1","7","2014 17:19"
"7863","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Rachel.Pantanal@gastech.com.kronos","1","7","2014 17:19"
"7864","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Linda.Lagos@gastech.com.kronos","1","7","2014 17:19"
"7865","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Ruscella.Mies.Haber@gastech.com.kronos","1","7","2014 17:19"
"7866","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Carla.Forluniau@gastech.com.kronos","1","7","2014 17:19"
"7867","Ruscella.Mies.Haber@gastech.com.kronos",216,"1/7/2014 17:19","RE: Can someone cover for me next week?","Cornelia.Lais@gastech.com.kronos","1","7","2014 17:19"
"7868","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Mat.Bramar@gastech.com.kronos","1","7","2014 17:28"
"7869","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Anda.Ribera@gastech.com.kronos","1","7","2014 17:28"
"7870","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Rachel.Pantanal@gastech.com.kronos","1","7","2014 17:28"
"7871","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Linda.Lagos@gastech.com.kronos","1","7","2014 17:28"
"7872","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Ruscella.Mies.Haber@gastech.com.kronos","1","7","2014 17:28"
"7873","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Carla.Forluniau@gastech.com.kronos","1","7","2014 17:28"
"7874","Ruscella.Mies.Haber@gastech.com.kronos",221,"1/7/2014 17:28","RE: Can someone cover for me next week?","Cornelia.Lais@gastech.com.kronos","1","7","2014 17:28"
"7875","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Mat.Bramar@gastech.com.kronos","1","7","2014 17:33"
"7876","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Anda.Ribera@gastech.com.kronos","1","7","2014 17:33"
"7877","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Rachel.Pantanal@gastech.com.kronos","1","7","2014 17:33"
"7878","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Linda.Lagos@gastech.com.kronos","1","7","2014 17:33"
"7879","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Ruscella.Mies.Haber@gastech.com.kronos","1","7","2014 17:33"
"7880","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Carla.Forluniau@gastech.com.kronos","1","7","2014 17:33"
"7881","Ruscella.Mies.Haber@gastech.com.kronos",223,"1/7/2014 17:33","RE: Catering?!?","Cornelia.Lais@gastech.com.kronos","1","7","2014 17:33"
"7882","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Rachel.Pantanal@gastech.com.kronos","1","8","2014 14:28"
"7883","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Lars.Azada@gastech.com.kronos","1","8","2014 14:28"
"7884","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Felix.Balas@gastech.com.kronos","1","8","2014 14:28"
"7885","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Isande.Borrasca@gastech.com.kronos","1","8","2014 14:28"
"7886","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Axel.Calzas@gastech.com.kronos","1","8","2014 14:28"
"7887","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Gustav.Cazar@gastech.com.kronos","1","8","2014 14:28"
"7888","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Lidelse.Dedos@gastech.com.kronos","1","8","2014 14:28"
"7889","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Birgitta.Frente@gastech.com.kronos","1","8","2014 14:28"
"7890","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Vira.Frente@gastech.com.kronos","1","8","2014 14:28"
"7891","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Adra.Nubarron@gastech.com.kronos","1","8","2014 14:28"
"7892","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Marin.Onda@gastech.com.kronos","1","8","2014 14:28"
"7893","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Kare.Orilla@gastech.com.kronos","1","8","2014 14:28"
"7894","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Elsa.Orilla@gastech.com.kronos","1","8","2014 14:28"
"7895","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Brand.Tempestad@gastech.com.kronos","1","8","2014 14:28"
"7896","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Ingrid.Barranco@gastech.com.kronos","1","8","2014 14:28"
"7897","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Ada.Campo-Corrente@gastech.com.kronos","1","8","2014 14:28"
"7898","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Sten.Sanjorge Jr.@gastech.com.kronos","1","8","2014 14:28"
"7899","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Orhan.Strum@gastech.com.kronos","1","8","2014 14:28"
"7900","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Willem.Vasco-Pais@gastech.com.kronos","1","8","2014 14:28"
"7901","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Bertrand.Ovan@gastech.com.kronos","1","8","2014 14:28"
"7902","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Albina.Hafon@gastech.com.kronos","1","8","2014 14:28"
"7903","Ruscella.Mies.Haber@gastech.com.kronos",288,"1/8/2014 14:28","Good morning, GasTech!","Benito.Hawelon@gastech.com.kronos","1","8","2014 14:28"
